timestamp,meter_id,consumption_kwh,temperature_c,is_weekend
2024-05-16 02:00:00,METER_009,19.97,29.1,False
2024-05-16 03:00:00,METER_009,19.97,29.7,False
2024-05-16 04:00:00,METER_009,18.01,31.2,False
2024-05-16 05:00:00,METER_009,20.27,30.8,False
2024-05-16 06:00:00,METER_009,18.12,30.3,False
2024-05-16 07:00:00,METER_009,20.1,33.5,False
2024-05-16 08:00:00,METER_009,18.83,31.5,False
2024-05-16 09:00:00,METER_009,16.94,33.5,False
2024-05-16 10:00:00,METER_009,17.87,31.6,False
2024-05-16 11:00:00,METER_009,16.82,32.8,False
2024-05-16 12:00:00,METER_009,12.05,32.1,False
2024-05-16 13:00:00,METER_009,12.88,30.5,False
2024-05-16 14:00:00,METER_009,13.78,29.2,False
2024-05-16 15:00:00,METER_009,7.65,32.5,False
2024-05-16 16:00:00,METER_009,10.01,31.1,False
2024-05-16 17:00:00,METER_009,10.47,27.9,False
2024-05-16 18:00:00,METER_009,10.77,33.3,False
2024-05-16 19:00:00,METER_009,7.54,29.5,False
2024-05-16 20:00:00,METER_009,9.55,35.9,False
2024-05-16 21:00:00,METER_009,11.81,30.7,False
2024-05-16 22:00:00,METER_009,12.24,35.3,False
2024-05-16 23:00:00,METER_009,15.26,31.4,False
2024-05-17 00:00:00,METER_009,16.43,31.3,False
2024-05-17 01:00:00,METER_009,15.22,28.1,False
2024-05-17 02:00:00,METER_009,17.15,32.0,False
2024-05-17 03:00:00,METER_009,16.5,36.4,False
2024-05-17 04:00:00,METER_009,21.02,32.1,False
2024-05-17 05:00:00,METER_009,22.72,28.2,False
2024-05-17 06:00:00,METER_009,21.33,34.2,False
2024-05-17 07:00:00,METER_009,18.65,32.0,False
2024-05-17 08:00:00,METER_009,18.58,36.3,False
2024-05-17 09:00:00,METER_009,16.86,29.7,False
2024-05-17 10:00:00,METER_009,16.96,33.6,False
2024-05-17 11:00:00,METER_009,18.16,31.9,False
2024-05-17 12:00:00,METER_009,14.34,30.2,False
2024-05-17 13:00:00,METER_009,11.73,32.6,False
2024-05-17 14:00:00,METER_009,10.52,31.6,False
2024-05-17 15:00:00,METER_009,11.44,33.5,False
2024-05-17 16:00:00,METER_009,11.94,31.7,False
2024-05-17 17:00:00,METER_009,9.91,33.2,False
2024-05-17 18:00:00,METER_009,10.28,33.2,False
2024-05-17 19:00:00,METER_009,10.74,31.6,False
2024-05-17 20:00:00,METER_009,10.03,31.3,False
2024-05-17 21:00:00,METER_009,11.83,30.4,False
2024-05-17 22:00:00,METER_009,8.91,33.6,False
2024-05-17 23:00:00,METER_009,12.65,30.4,False
2024-05-18 00:00:00,METER_009,16.51,32.0,True
2024-05-18 01:00:00,METER_009,17.27,34.5,True
2024-05-18 02:00:00,METER_009,17.28,31.7,True
2024-05-18 03:00:00,METER_009,22.16,32.1,True
2024-05-18 04:00:00,METER_009,20.59,34.5,True
2024-05-18 05:00:00,METER_009,21.22,32.4,True
2024-05-18 06:00:00,METER_009,19.68,32.4,True
2024-05-18 07:00:00,METER_009,17.79,35.5,True
2024-05-18 08:00:00,METER_009,18.24,31.7,True
2024-05-18 09:00:00,METER_009,16.86,31.6,True
2024-05-18 10:00:00,METER_009,15.5,32.3,True
2024-05-18 11:00:00,METER_009,15.26,29.2,True
2024-05-18 12:00:00,METER_009,16.07,34.9,True
2024-05-18 13:00:00,METER_009,13.6,32.7,True
2024-05-18 14:00:00,METER_009,11.66,30.7,True
2024-05-18 15:00:00,METER_009,8.69,30.5,True
2024-05-18 16:00:00,METER_009,9.61,33.1,True
2024-05-18 17:00:00,METER_009,7.9,34.8,True
2024-05-18 18:00:00,METER_009,10.63,33.5,True
2024-05-18 19:00:00,METER_009,9.4,29.6,True
2024-05-18 20:00:00,METER_009,8.84,27.5,True
2024-05-18 21:00:00,METER_009,10.72,34.6,True
2024-05-18 22:00:00,METER_009,11.84,29.2,True
2024-05-18 23:00:00,METER_009,14.39,37.1,True
2024-05-19 00:00:00,METER_009,13.85,33.3,True
2024-05-19 01:00:00,METER_009,13.08,32.9,True
2024-05-19 02:00:00,METER_009,17.99,30.7,True
2024-05-19 03:00:00,METER_009,18.36,32.6,True
2024-05-19 04:00:00,METER_009,19.14,30.9,True
2024-05-19 05:00:00,METER_009,19.37,31.2,True
2024-05-19 06:00:00,METER_009,18.87,30.1,True
2024-05-19 07:00:00,METER_009,16.72,31.8,True
2024-05-19 08:00:00,METER_009,18.28,34.4,True
2024-05-19 09:00:00,METER_009,21.01,32.5,True
2024-05-19 10:00:00,METER_009,19.03,32.8,True
2024-05-19 11:00:00,METER_009,13.11,33.0,True
2024-05-19 12:00:00,METER_009,15.03,35.4,True
2024-05-19 13:00:00,METER_009,13.92,27.4,True
2024-05-19 14:00:00,METER_009,13.52,32.1,True
2024-05-19 15:00:00,METER_009,12.23,31.3,True
2024-05-19 16:00:00,METER_009,14.05,31.8,True
2024-05-19 17:00:00,METER_009,10.78,30.5,True
2024-05-19 18:00:00,METER_009,7.48,33.1,True
2024-05-19 19:00:00,METER_009,9.5,31.5,True
2024-05-19 20:00:00,METER_009,10.95,32.2,True
2024-05-19 21:00:00,METER_009,12.81,32.5,True
2024-05-19 22:00:00,METER_009,10.96,36.4,True
2024-05-19 23:00:00,METER_009,11.61,31.1,True
2024-05-20 00:00:00,METER_009,13.33,33.5,False
2024-05-20 01:00:00,METER_009,15.43,31.9,False
2024-05-20 02:00:00,METER_009,17.23,30.2,False
2024-05-20 03:00:00,METER_009,18.97,28.9,False
2024-05-20 04:00:00,METER_009,20.61,33.1,False
2024-05-20 05:00:00,METER_009,18.01,30.4,False
2024-05-20 06:00:00,METER_009,20.93,32.8,False
2024-05-20 07:00:00,METER_009,17.79,28.4,False
2024-05-20 08:00:00,METER_009,19.16,32.4,False
2024-05-20 09:00:00,METER_009,18.07,28.1,False
2024-05-20 10:00:00,METER_009,13.91,33.3,False
2024-05-20 11:00:00,METER_009,14.09,33.1,False
2024-05-20 12:00:00,METER_009,15.12,30.4,False
2024-05-20 13:00:00,METER_009,14.06,32.3,False
2024-05-20 14:00:00,METER_009,12.32,30.7,False
2024-05-20 15:00:00,METER_009,10.51,26.7,False
2024-05-20 16:00:00,METER_009,11.78,31.6,False
2024-05-20 17:00:00,METER_009,12.88,32.5,False
2024-05-20 18:00:00,METER_009,12.28,31.9,False
2024-05-20 19:00:00,METER_009,11.71,34.5,False
2024-05-20 20:00:00,METER_009,11.78,28.5,False
2024-05-20 21:00:00,METER_009,9.95,28.7,False
2024-05-20 22:00:00,METER_009,10.48,31.2,False
2024-05-20 23:00:00,METER_009,13.12,30.7,False
2024-05-21 00:00:00,METER_009,13.01,31.0,False
2024-05-21 01:00:00,METER_009,15.94,31.3,False
2024-05-21 02:00:00,METER_009,16.68,29.4,False
2024-05-21 03:00:00,METER_009,18.73,31.2,False
2024-05-21 04:00:00,METER_009,17.69,31.7,False
2024-05-21 05:00:00,METER_009,19.2,30.9,False
2024-05-21 06:00:00,METER_009,21.62,31.6,False
2024-05-21 07:00:00,METER_009,18.17,36.5,False
2024-05-21 08:00:00,METER_009,20.45,35.0,False
2024-05-21 09:00:00,METER_009,19.48,33.4,False
2024-05-21 10:00:00,METER_009,20.02,33.0,False
2024-05-21 11:00:00,METER_009,15.16,30.0,False
2024-05-21 12:00:00,METER_009,16.35,34.2,False
2024-05-21 13:00:00,METER_009,13.75,34.5,False
2024-05-21 14:00:00,METER_009,10.02,29.9,False
2024-05-21 15:00:00,METER_009,12.62,31.5,False
2024-05-21 16:00:00,METER_009,10.3,28.5,False
2024-05-21 17:00:00,METER_009,11.51,36.0,False
2024-05-21 18:00:00,METER_009,6.96,32.8,False
2024-05-21 19:00:00,METER_009,10.16,30.8,False
2024-05-21 20:00:00,METER_009,12.94,30.0,False
2024-05-21 21:00:00,METER_009,15.35,29.5,False
2024-05-21 22:00:00,METER_009,14.59,33.5,False
2024-05-21 23:00:00,METER_009,14.41,30.7,False
2024-05-22 00:00:00,METER_009,14.79,32.9,False
2024-05-22 01:00:00,METER_009,14.22,30.7,False
2024-05-22 02:00:00,METER_009,19.79,34.4,False
2024-05-22 03:00:00,METER_009,16.02,27.6,False
2024-05-22 04:00:00,METER_009,18.65,32.8,False
2024-05-22 05:00:00,METER_009,20.21,33.7,False
2024-05-22 06:00:00,METER_009,19.01,32.9,False
2024-05-22 07:00:00,METER_009,19.98,29.3,False
2024-05-22 08:00:00,METER_009,18.46,30.7,False
2024-05-22 09:00:00,METER_009,14.95,27.1,False
2024-05-22 10:00:00,METER_009,16.4,29.3,False
2024-05-22 11:00:00,METER_009,13.89,34.1,False
2024-05-22 12:00:00,METER_009,14.11,34.4,False
2024-05-22 13:00:00,METER_009,13.1,28.3,False
2024-05-22 14:00:00,METER_009,11.76,27.9,False
2024-05-22 15:00:00,METER_009,9.92,32.0,False
2024-05-22 16:00:00,METER_009,13.34,32.7,False
2024-05-22 17:00:00,METER_009,8.3,32.2,False
2024-05-22 18:00:00,METER_009,12.65,29.6,False
2024-05-22 19:00:00,METER_009,9.62,33.7,False
2024-05-22 20:00:00,METER_009,12.52,27.3,False
2024-05-22 21:00:00,METER_009,9.27,26.1,False
2024-05-22 22:00:00,METER_009,9.78,34.5,False
2024-05-22 23:00:00,METER_009,14.2,32.1,False
2024-05-23 00:00:00,METER_009,15.8,29.0,False
2024-05-23 01:00:00,METER_009,15.51,31.8,False
2024-05-23 02:00:00,METER_009,17.04,27.9,False
2024-05-23 03:00:00,METER_009,17.39,30.1,False
2024-05-23 04:00:00,METER_009,18.36,32.4,False
2024-05-23 05:00:00,METER_009,19.62,30.8,False
2024-05-23 06:00:00,METER_009,18.82,32.7,False
2024-05-23 07:00:00,METER_009,18.38,32.2,False
2024-05-23 08:00:00,METER_009,19.03,30.5,False
2024-05-23 09:00:00,METER_009,19.42,29.7,False
2024-05-23 10:00:00,METER_009,14.16,33.8,False
2024-05-23 11:00:00,METER_009,12.9,32.3,False
2024-05-23 12:00:00,METER_009,13.78,34.4,False
2024-05-23 13:00:00,METER_009,15.87,33.0,False
2024-05-23 14:00:00,METER_009,13.09,34.1,False
2024-05-23 15:00:00,METER_009,9.13,29.8,False
2024-05-23 16:00:00,METER_009,8.24,32.5,False
2024-05-23 17:00:00,METER_009,9.55,30.9,False
2024-05-23 18:00:00,METER_009,8.0,28.7,False
2024-05-23 19:00:00,METER_009,10.79,29.7,False
2024-05-23 20:00:00,METER_009,9.38,30.0,False
2024-05-23 21:00:00,METER_009,11.35,33.2,False
2024-05-23 22:00:00,METER_009,14.31,31.2,False
2024-05-23 23:00:00,METER_009,12.71,27.4,False
2024-05-24 00:00:00,METER_009,16.56,31.9,False
2024-05-24 01:00:00,METER_009,17.54,31.9,False
2024-05-24 02:00:00,METER_009,13.45,28.4,False
2024-05-24 03:00:00,METER_009,17.1,32.5,False
2024-05-24 04:00:00,METER_009,17.11,31.0,False
2024-05-24 05:00:00,METER_009,17.29,33.1,False
2024-05-24 06:00:00,METER_009,18.91,33.3,False
2024-05-24 07:00:00,METER_009,21.01,31.2,False
2024-05-24 08:00:00,METER_009,20.2,29.4,False
2024-05-24 09:00:00,METER_009,20.27,34.4,False
2024-05-24 10:00:00,METER_009,16.95,33.1,False
2024-05-24 11:00:00,METER_009,16.6,31.2,False
2024-05-24 12:00:00,METER_009,16.11,29.5,False
2024-05-24 13:00:00,METER_009,13.99,27.8,False
2024-05-24 14:00:00,METER_009,15.43,31.2,False
2024-05-24 15:00:00,METER_009,12.55,31.2,False
2024-05-24 16:00:00,METER_009,12.63,33.3,False
2024-05-24 17:00:00,METER_009,10.14,31.8,False
2024-05-24 18:00:00,METER_009,9.78,30.6,False
2024-05-24 19:00:00,METER_009,8.2,28.7,False
2024-05-24 20:00:00,METER_009,11.18,32.1,False
2024-05-24 21:00:00,METER_009,9.94,33.5,False
2024-05-24 22:00:00,METER_009,13.51,30.8,False
2024-05-24 23:00:00,METER_009,15.62,29.2,False
2024-05-25 00:00:00,METER_009,15.29,31.4,True
2024-05-25 01:00:00,METER_009,15.3,32.3,True
2024-05-25 02:00:00,METER_009,17.09,28.9,True
2024-05-25 03:00:00,METER_009,15.11,33.2,True
2024-05-25 04:00:00,METER_009,19.48,30.6,True
2024-05-25 05:00:00,METER_009,19.07,33.0,True
2024-05-25 06:00:00,METER_009,17.12,32.7,True
2024-05-25 07:00:00,METER_009,21.12,31.6,True
2024-05-25 08:00:00,METER_009,19.16,30.2,True
2024-05-25 09:00:00,METER_009,17.12,33.5,True
2024-05-25 10:00:00,METER_009,14.78,35.6,True
2024-05-25 11:00:00,METER_009,15.82,35.4,True
2024-05-25 12:00:00,METER_009,15.28,31.2,True
2024-05-25 13:00:00,METER_009,14.37,29.8,True
2024-05-25 14:00:00,METER_009,9.47,30.1,True
2024-05-25 15:00:00,METER_009,13.82,30.5,True
2024-05-25 16:00:00,METER_009,11.12,32.9,True
2024-05-25 17:00:00,METER_009,9.35,31.0,True
2024-05-25 18:00:00,METER_009,9.17,32.1,True
2024-05-25 19:00:00,METER_009,8.94,31.9,True
2024-05-25 20:00:00,METER_009,10.94,29.7,True
2024-05-25 21:00:00,METER_009,13.42,30.9,True
2024-05-25 22:00:00,METER_009,14.97,34.7,True
2024-05-25 23:00:00,METER_009,14.6,29.8,True
2024-05-26 00:00:00,METER_009,15.21,27.8,True
2024-05-26 01:00:00,METER_009,16.16,29.3,True
2024-05-26 02:00:00,METER_009,16.49,34.4,True
2024-05-26 03:00:00,METER_009,17.64,31.2,True
2024-05-26 04:00:00,METER_009,20.19,31.1,True
2024-05-26 05:00:00,METER_009,17.59,27.8,True
2024-05-26 06:00:00,METER_009,16.75,28.5,True
2024-05-26 07:00:00,METER_009,22.47,30.4,True
2024-05-26 08:00:00,METER_009,18.29,32.6,True
2024-05-26 09:00:00,METER_009,18.82,28.8,True
2024-05-26 10:00:00,METER_009,17.71,31.2,True
2024-05-26 11:00:00,METER_009,15.01,27.8,True
2024-05-26 12:00:00,METER_009,15.35,31.8,True
2024-05-26 13:00:00,METER_009,13.97,31.0,True
2024-05-26 14:00:00,METER_009,11.68,33.1,True
2024-05-26 15:00:00,METER_009,9.11,32.3,True
2024-05-26 16:00:00,METER_009,12.43,28.7,True
2024-05-26 17:00:00,METER_009,13.34,29.3,True
2024-05-26 18:00:00,METER_009,11.54,35.0,True
2024-05-26 19:00:00,METER_009,9.71,30.2,True
2024-05-26 20:00:00,METER_009,9.1,28.1,True
2024-05-26 21:00:00,METER_009,9.35,31.2,True
2024-05-26 22:00:00,METER_009,11.88,29.4,True
2024-05-26 23:00:00,METER_009,13.64,27.8,True
2024-05-27 00:00:00,METER_009,14.39,31.4,False
2024-05-27 01:00:00,METER_009,17.43,31.8,False
2024-05-27 02:00:00,METER_009,17.24,30.9,False
2024-05-27 03:00:00,METER_009,20.4,30.2,False
2024-05-27 04:00:00,METER_009,21.11,27.6,False
2024-05-27 05:00:00,METER_009,21.09,31.1,False
2024-05-27 06:00:00,METER_009,19.63,29.3,False
2024-05-27 07:00:00,METER_009,20.19,34.1,False
2024-05-27 08:00:00,METER_009,16.71,29.0,False
2024-05-27 09:00:00,METER_009,16.67,30.6,False
2024-05-27 10:00:00,METER_009,18.55,27.1,False
2024-05-27 11:00:00,METER_009,17.35,29.6,False
2024-05-27 12:00:00,METER_009,13.15,32.0,False
2024-05-27 13:00:00,METER_009,12.61,29.9,False
2024-05-27 14:00:00,METER_009,13.93,30.0,False
2024-05-27 15:00:00,METER_009,9.25,32.0,False
2024-05-27 16:00:00,METER_009,7.47,30.0,False
2024-05-27 17:00:00,METER_009,11.23,29.4,False
2024-05-27 18:00:00,METER_009,11.46,32.4,False
2024-05-27 19:00:00,METER_009,11.76,30.0,False
2024-05-27 20:00:00,METER_009,10.82,30.9,False
2024-05-27 21:00:00,METER_009,11.64,33.3,False
2024-05-27 22:00:00,METER_009,11.35,34.4,False
2024-05-27 23:00:00,METER_009,10.47,31.4,False
2024-05-28 00:00:00,METER_009,14.54,31.2,False
2024-05-28 01:00:00,METER_009,12.24,33.8,False
2024-05-28 02:00:00,METER_009,15.78,31.7,False
2024-05-28 03:00:00,METER_009,20.26,30.9,False
2024-05-28 04:00:00,METER_009,19.58,27.6,False
2024-05-28 05:00:00,METER_009,20.85,31.3,False
2024-05-28 06:00:00,METER_009,16.41,32.7,False
2024-05-28 07:00:00,METER_009,16.6,28.3,False
2024-05-28 08:00:00,METER_009,19.01,33.6,False
2024-05-28 09:00:00,METER_009,17.55,33.0,False
2024-05-28 10:00:00,METER_009,15.66,30.4,False
2024-05-28 11:00:00,METER_009,16.86,29.9,False
2024-05-28 12:00:00,METER_009,14.08,29.6,False
2024-05-28 13:00:00,METER_009,14.58,30.3,False
2024-05-28 14:00:00,METER_009,10.43,33.0,False
2024-05-28 15:00:00,METER_009,14.03,32.8,False
2024-05-28 16:00:00,METER_009,9.34,32.5,False
2024-05-28 17:00:00,METER_009,9.6,32.9,False
2024-05-28 18:00:00,METER_009,7.44,33.0,False
2024-05-28 19:00:00,METER_009,7.67,29.0,False
2024-05-28 20:00:00,METER_009,8.7,28.2,False
2024-05-28 21:00:00,METER_009,8.64,26.7,False
2024-05-28 22:00:00,METER_009,12.78,30.7,False
2024-05-28 23:00:00,METER_009,12.61,31.5,False
2024-05-29 00:00:00,METER_009,13.44,28.9,False
2024-05-29 01:00:00,METER_009,13.99,30.8,False
2024-05-29 02:00:00,METER_009,17.15,32.2,False
2024-05-29 03:00:00,METER_009,17.01,30.2,False
2024-05-29 04:00:00,METER_009,17.54,30.1,False
2024-05-29 05:00:00,METER_009,20.86,29.8,False
2024-05-29 06:00:00,METER_009,19.27,32.3,False
2024-05-29 07:00:00,METER_009,17.9,28.0,False
2024-05-29 08:00:00,METER_009,18.25,31.0,False
2024-05-29 09:00:00,METER_009,14.69,29.8,False
2024-05-29 10:00:00,METER_009,18.31,29.7,False
2024-05-29 11:00:00,METER_009,18.44,30.3,False
2024-05-29 12:00:00,METER_009,12.62,29.5,False
2024-05-29 13:00:00,METER_009,11.1,32.3,False
2024-05-29 14:00:00,METER_009,12.36,34.7,False
2024-05-29 15:00:00,METER_009,11.64,30.6,False
2024-05-29 16:00:00,METER_009,10.73,28.2,False
2024-05-29 17:00:00,METER_009,7.76,30.0,False
2024-05-29 18:00:00,METER_009,8.15,30.1,False
2024-05-29 19:00:00,METER_009,9.09,34.7,False
2024-05-29 20:00:00,METER_009,9.8,30.6,False
2024-05-29 21:00:00,METER_009,10.07,30.6,False
2024-05-29 22:00:00,METER_009,12.46,29.5,False
2024-05-29 23:00:00,METER_009,13.47,31.5,False
2024-05-30 00:00:00,METER_009,14.65,30.7,False
2024-05-30 01:00:00,METER_009,16.28,27.6,False
2024-05-30 02:00:00,METER_009,15.46,33.6,False
2024-05-30 03:00:00,METER_009,16.41,28.5,False
2024-05-30 04:00:00,METER_009,19.61,29.6,False
2024-05-30 05:00:00,METER_009,19.09,32.6,False
2024-05-30 06:00:00,METER_009,18.83,32.3,False
2024-05-30 07:00:00,METER_009,17.75,31.1,False
2024-05-30 08:00:00,METER_009,18.06,28.9,False
2024-05-30 09:00:00,METER_009,16.57,27.2,False
2024-05-30 10:00:00,METER_009,15.67,30.4,False
2024-05-30 11:00:00,METER_009,14.26,32.5,False
2024-05-30 12:00:00,METER_009,12.47,31.9,False
2024-05-30 13:00:00,METER_009,12.1,31.0,False
2024-05-30 14:00:00,METER_009,9.31,28.2,False
2024-05-30 15:00:00,METER_009,11.86,28.8,False
2024-05-30 16:00:00,METER_009,11.26,29.6,False
2024-05-30 17:00:00,METER_009,13.42,29.4,False
2024-05-30 18:00:00,METER_009,9.73,27.4,False
2024-05-30 19:00:00,METER_009,11.04,30.6,False
2024-05-30 20:00:00,METER_009,9.81,32.4,False
2024-05-30 21:00:00,METER_009,8.89,31.7,False
2024-05-30 22:00:00,METER_009,14.54,33.6,False
2024-05-30 23:00:00,METER_009,13.44,27.1,False
2024-05-31 00:00:00,METER_009,14.9,30.9,False
2024-05-31 01:00:00,METER_009,15.34,30.8,False
2024-05-31 02:00:00,METER_009,18.33,34.5,False
2024-05-31 03:00:00,METER_009,16.21,29.3,False
2024-05-31 04:00:00,METER_009,19.82,33.8,False
2024-05-31 05:00:00,METER_009,17.21,32.4,False
2024-05-31 06:00:00,METER_009,19.17,27.7,False
2024-05-31 07:00:00,METER_009,19.33,28.9,False
2024-05-31 08:00:00,METER_009,16.43,29.6,False
2024-05-31 09:00:00,METER_009,14.38,27.3,False
2024-05-31 10:00:00,METER_009,15.51,30.3,False
2024-05-31 11:00:00,METER_009,14.17,31.9,False
2024-05-31 12:00:00,METER_009,14.26,29.8,False
2024-05-31 13:00:00,METER_009,12.16,33.7,False
2024-05-31 14:00:00,METER_009,11.78,31.5,False
2024-05-31 15:00:00,METER_009,7.39,25.4,False
2024-05-31 16:00:00,METER_009,9.58,31.9,False
2024-05-31 17:00:00,METER_009,11.64,27.8,False
2024-05-31 18:00:00,METER_009,11.61,31.0,False
2024-05-31 19:00:00,METER_009,10.03,27.3,False
2024-05-31 20:00:00,METER_009,12.7,28.5,False
2024-05-31 21:00:00,METER_009,8.87,29.5,False
2024-05-31 22:00:00,METER_009,13.34,25.3,False
2024-05-31 23:00:00,METER_009,11.46,32.6,False
2024-06-01 00:00:00,METER_009,12.43,29.4,True
2024-06-01 01:00:00,METER_009,15.24,28.4,True
2024-06-01 02:00:00,METER_009,12.84,29.7,True
2024-06-01 03:00:00,METER_009,16.63,32.4,True
2024-06-01 04:00:00,METER_009,19.86,29.9,True
2024-06-01 05:00:00,METER_009,17.34,28.6,True
2024-06-01 06:00:00,METER_009,21.38,32.3,True
2024-06-01 07:00:00,METER_009,17.59,31.7,True
2024-06-01 08:00:00,METER_009,18.27,31.7,True
2024-06-01 09:00:00,METER_009,21.25,31.2,True
2024-06-01 10:00:00,METER_009,18.41,29.7,True
2024-06-01 11:00:00,METER_009,14.33,27.3,True
2024-06-01 12:00:00,METER_009,12.12,31.3,True
2024-06-01 13:00:00,METER_009,11.21,28.2,True
2024-06-01 14:00:00,METER_009,10.48,32.0,True
2024-06-01 15:00:00,METER_009,11.78,30.6,True
2024-06-01 16:00:00,METER_009,7.55,30.4,True
2024-06-01 17:00:00,METER_009,8.64,31.9,True
2024-06-01 18:00:00,METER_009,7.59,29.0,True
2024-06-01 19:00:00,METER_009,9.71,27.2,True
2024-06-01 20:00:00,METER_009,11.14,26.9,True
2024-06-01 21:00:00,METER_009,8.13,29.9,True
2024-06-01 22:00:00,METER_009,8.31,31.9,True
2024-06-01 23:00:00,METER_009,12.53,29.4,True
2024-06-02 00:00:00,METER_009,12.43,29.0,True
2024-06-02 01:00:00,METER_009,14.58,24.8,True
2024-06-02 02:00:00,METER_009,17.57,31.8,True
2024-06-02 03:00:00,METER_009,17.71,32.8,True
2024-06-02 04:00:00,METER_009,18.94,30.0,True
2024-06-02 05:00:00,METER_009,16.9,26.6,True
2024-06-02 06:00:00,METER_009,19.05,28.3,True
2024-06-02 07:00:00,METER_009,20.26,31.0,True
2024-06-02 08:00:00,METER_009,19.4,32.8,True
2024-06-02 09:00:00,METER_009,14.8,28.0,True
2024-06-02 10:00:00,METER_009,14.66,28.3,True
2024-06-02 11:00:00,METER_009,14.44,30.9,True
2024-06-02 12:00:00,METER_009,15.5,30.9,True
2024-06-02 13:00:00,METER_009,12.11,30.3,True
2024-06-02 14:00:00,METER_009,15.18,28.6,True
2024-06-02 15:00:00,METER_009,6.73,29.7,True
2024-06-02 16:00:00,METER_009,6.04,28.9,True
2024-06-02 17:00:00,METER_009,10.21,30.3,True
2024-06-02 18:00:00,METER_009,10.31,28.3,True
2024-06-02 19:00:00,METER_009,9.53,28.8,True
2024-06-02 20:00:00,METER_009,8.38,31.7,True
2024-06-02 21:00:00,METER_009,10.35,27.3,True
2024-06-02 22:00:00,METER_009,10.84,32.8,True
2024-06-02 23:00:00,METER_009,13.9,27.7,True
2024-06-03 00:00:00,METER_009,16.68,30.2,False
2024-06-03 01:00:00,METER_009,15.92,29.2,False
2024-06-03 02:00:00,METER_009,16.66,28.0,False
2024-06-03 03:00:00,METER_009,19.9,27.2,False
2024-06-03 04:00:00,METER_009,17.52,32.0,False
2024-06-03 05:00:00,METER_009,18.08,28.4,False
2024-06-03 06:00:00,METER_009,20.19,31.4,False
2024-06-03 07:00:00,METER_009,12.61,28.0,False
2024-06-03 08:00:00,METER_009,18.63,29.7,False
2024-06-03 09:00:00,METER_009,17.4,30.3,False
2024-06-03 10:00:00,METER_009,14.81,30.9,False
2024-06-03 11:00:00,METER_009,14.44,26.9,False
2024-06-03 12:00:00,METER_009,13.5,30.0,False
2024-06-03 13:00:00,METER_009,12.85,30.2,False
2024-06-03 14:00:00,METER_009,12.81,30.2,False
2024-06-03 15:00:00,METER_009,10.1,29.6,False
2024-06-03 16:00:00,METER_009,11.05,30.4,False
2024-06-03 17:00:00,METER_009,6.73,32.0,False
2024-06-03 18:00:00,METER_009,10.72,29.1,False
2024-06-03 19:00:00,METER_009,6.86,31.4,False
2024-06-03 20:00:00,METER_009,10.85,33.7,False
2024-06-03 21:00:00,METER_009,10.67,30.1,False
2024-06-03 22:00:00,METER_009,9.7,28.8,False
2024-06-03 23:00:00,METER_009,9.66,32.1,False
2024-06-04 00:00:00,METER_009,15.09,28.8,False
2024-06-04 01:00:00,METER_009,13.11,29.4,False
2024-06-04 02:00:00,METER_009,16.42,28.0,False
2024-06-04 03:00:00,METER_009,19.67,28.1,False
2024-06-04 04:00:00,METER_009,24.6,33.7,False
2024-06-04 05:00:00,METER_009,19.86,26.2,False
2024-06-04 06:00:00,METER_009,19.05,26.0,False
2024-06-04 07:00:00,METER_009,20.59,28.8,False
2024-06-04 08:00:00,METER_009,18.43,29.9,False
2024-06-04 09:00:00,METER_009,18.65,27.6,False
2024-06-04 10:00:00,METER_009,15.87,28.7,False
2024-06-04 11:00:00,METER_009,13.73,29.0,False
2024-06-04 12:00:00,METER_009,15.2,29.3,False
2024-06-04 13:00:00,METER_009,13.94,28.8,False
2024-06-04 14:00:00,METER_009,12.24,28.3,False
2024-06-04 15:00:00,METER_009,10.2,29.8,False
2024-06-04 16:00:00,METER_009,10.14,24.3,False
2024-06-04 17:00:00,METER_009,7.03,29.4,False
2024-06-04 18:00:00,METER_009,7.33,29.4,False
2024-06-04 19:00:00,METER_009,10.2,28.8,False
2024-06-04 20:00:00,METER_009,9.14,29.7,False
2024-06-04 21:00:00,METER_009,10.92,27.6,False
2024-06-04 22:00:00,METER_009,13.4,30.8,False
2024-06-04 23:00:00,METER_009,13.08,26.5,False
2024-06-05 00:00:00,METER_009,13.72,30.8,False
2024-06-05 01:00:00,METER_009,14.57,26.3,False
2024-06-05 02:00:00,METER_009,18.49,29.2,False
2024-06-05 03:00:00,METER_009,15.41,29.7,False
2024-06-05 04:00:00,METER_009,19.1,29.7,False
2024-06-05 05:00:00,METER_009,20.34,28.4,False
2024-06-05 06:00:00,METER_009,18.75,30.3,False
2024-06-05 07:00:00,METER_009,14.6,31.4,False
2024-06-05 08:00:00,METER_009,16.8,32.1,False
2024-06-05 09:00:00,METER_009,15.75,27.4,False
2024-06-05 10:00:00,METER_009,19.81,29.9,False
2024-06-05 11:00:00,METER_009,15.85,32.2,False
2024-06-05 12:00:00,METER_009,11.98,31.1,False
2024-06-05 13:00:00,METER_009,15.67,30.3,False
2024-06-05 14:00:00,METER_009,12.01,26.2,False
2024-06-05 15:00:00,METER_009,10.66,27.7,False
2024-06-05 16:00:00,METER_009,8.65,30.9,False
2024-06-05 17:00:00,METER_009,9.67,26.0,False
2024-06-05 18:00:00,METER_009,9.22,27.1,False
2024-06-05 19:00:00,METER_009,10.65,30.9,False
